"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"hsa-miR-127-5p",1.60563719115683,-0.634239637662931,1.52369778388933,-0.416250285567783,0.677226866836814,0.801426377805589
"hsa-miR-1270",1.17756366623346,-0.664724026642646,1.01699373635146,-0.653616637824527,0.513358822366138,0.726917749168617
"hsa-miR-1271-5p",0.152984660348701,-2.77417727985368,4.24723043421153,-0.653173243793795,0.513644597427583,0.726917749168617
"hsa-miR-1273c",0.575111041082583,-1.24681380281232,2.55258634295673,-0.488451176686974,0.625230300081911,0.76827541419156
"hsa-miR-1273h-3p",2.59661979423457,-0.0706716779283313,1.38611136086357,-0.0509855700802434,0.959337019000699,1
"hsa-miR-1273h-5p",0.369926977247636,-2.17180116692653,1.45592524461918,-1.49169826881777,0.135778263165303,0.726917749168617
"hsa-miR-1275",3.03374539191202,-1.3751147201568,1.22751004638364,-1.12024722258527,0.262608425659856,0.726917749168617
"hsa-miR-1277-3p",2.35693362934843,-0.640403491126336,1.53403541922829,-0.417463301759027,0.676339561586998,0.801426377805589
"hsa-miR-1277-5p",20.5687212350296,0.774997309008953,1.64729184612128,0.470467519664937,0.638021034543663,0.776708896869847
"hsa-miR-128-1-5p",0.251315062419949,-2.26962349154195,3.51420337857525,-0.645842954161097,0.518381066781413,0.726917749168617
"hsa-miR-128-3p",55.5372286540594,0.946193847830899,1.02432401989103,0.923725139171838,0.355629439959393,0.726917749168617
"hsa-miR-1281",0.0612686314257699,-3.10084766110854,4.24789275230552,-0.729973151847012,0.465406595825539,0.726917749168617
"hsa-miR-1283",0.148860158858161,-3.60423217729598,3.35119638742219,-1.07550610606513,0.28214819992486,0.726917749168617
"hsa-miR-1284",0.17714352042322,-3.28104748578552,4.24552024418532,-0.77282577801372,0.43962549531814,0.726917749168617
"hsa-miR-1285-3p",1.88215809285753,-1.55616489348868,0.90898186658855,-1.71198673008631,0.0868991139550286,0.726917749168617
"hsa-miR-1285-5p",0.0928222553085525,-3.27420414060823,4.24830253611241,-0.770708797873051,0.440879555972439,0.726917749168617
"hsa-miR-1286",0.0121326952055687,-3.37381572177065,4.24821360728104,-0.794172806185699,0.427094837340918,0.726917749168617
"hsa-miR-1287-5p",23.766192041683,0.123101957035459,0.608702685716754,0.202236592550113,0.839731767395278,0.929660963722914
"hsa-miR-1288-3p",0.0562329491333098,-3.07242224139615,4.24782969283186,-0.723292237111298,0.469500361084795,0.726917749168617
"hsa-miR-1289",0.0299961094647987,-3.22405699845519,4.24818017747522,-0.758926614165248,0.447896457341076,0.726917749168617
"hsa-miR-129-2-3p",0.0721126803394071,-3.10084766110859,4.24789275230553,-0.729973151847023,0.465406595825532,0.726917749168617
"hsa-miR-129-5p",1.85962708109364,-2.14409370604477,1.11206781993994,-1.92802423341461,0.0538521120019067,0.726917749168617
"hsa-miR-1290",15.5094816224136,0.620175567850345,0.600716645655434,1.03239284667013,0.301888121634666,0.726917749168617
"hsa-miR-1291",0.0672840270665164,-3.34802920025062,4.24767796858751,-0.788202218955866,0.430578431404768,0.726917749168617
"hsa-miR-1292-3p",0.230183046109421,-3.0846674109274,3.35644519497493,-0.919028088271954,0.358080880726687,0.726917749168617
"hsa-miR-1292-5p",8.01809298124866,-0.675682993286696,0.645618924234538,-1.04656627605488,0.295299662623537,0.726917749168617
"hsa-miR-1293",1.13350921610167,-2.39592031253401,1.46784091849504,-1.63227518891524,0.10262152753447,0.726917749168617
"hsa-miR-1294",10.6201571888189,0.0893722410795697,0.592625137474918,0.150807374557837,0.88012766874784,0.960677711109688
"hsa-miR-1296-5p",1.6894329813653,-1.57471612657767,1.78060678550466,-0.8843705075129,0.376496238190386,0.726917749168617
"hsa-miR-1297",0.285064187042154,-2.33286158999128,3.08555285507192,-0.756059513340246,0.449613514693868,0.726917749168617
"hsa-miR-1298-5p",0.107894785688725,-3.1074490979389,4.24652571533365,-0.731762694081496,0.464313422825127,0.726917749168617
"hsa-miR-1299",10.6103303926197,2.02127918006601,1.11171199375576,1.81816800701898,0.0690384582431142,0.726917749168617
